track_id_atualizado,track_name_clean,artist_s__name_clean,count_songs,artist_count,data_de_lancamento,streams,in_spotify_charts,in_spotify_playlists,in_apple_charts,in_apple_playlists,in_deezer_charts,in_deezer_playlists,total_participation_in_playlist,bpm,danceability__,valence__,energy__,acousticness__,instrumentalness__,liveness__,speechiness__,terciles_streams,categoria_streams,terciles_bpm,categoria_bpm,terciles_danceability,categoria_danceability,terciles_valence,categoria_valence,terciles_energy,categoria_energy,terciles_acousticness,categoria_acousticness,terciles_instrumentalness,categoria_instrumentalness,terciles_liveness,categoria_liveness,terciles_speechiness,categoria_speechiness
5337859,alien superstar,beyonc,3,1,2022-07-29,171788484,0,2688,47,39,0,36,2763,122,55,46,64,0,0,17,10,1,baixo,2,medio,1,baixo,2,medio,2,medio,1,baixo,3,alto,2,medio,3,alto
4152167,all of me,john legend,1,1,2013-08-01,2086124197,0,27221,118,308,2,4534,32063,120,42,33,26,92,0,13,3,3,alto,2,medio,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,2,medio,1,baixo
8126826,ginseng strip 2002,yung lean,1,1,2013-08-16,240769997,0,4310,0,13,1,113,4436,115,60,37,71,8,0,48,4,2,medio,2,medio,1,baixo,1,baixo,2,medio,1,baixo,3,alto,3,alto,1,baixo
1992045,notion,the rare occasions,1,1,2016-08-05,421135627,0,2393,13,22,0,65,2480,160,31,30,88,7,0,8,8,2,medio,3,alto,1,baixo,1,baixo,3,alto,1,baixo,1,baixo,1,baixo,2,medio
4586215,take my breath,the weeknd,21,1,2021-08-06,432702334,0,6392,73,174,0,344,6910,121,75,53,74,2,0,11,5,2,medio,2,medio,3,alto,2,medio,3,alto,1,baixo,2,medio,2,medio,2,medio
3933523,flowers,lauren spencer smith,1,1,2021-08-09,184826429,0,801,9,42,1,24,867,138,70,31,44,84,0,9,39,2,medio,3,alto,2,medio,1,baixo,1,baixo,3,alto,2,medio,1,baixo,3,alto
6389379,abcdefu,gayle,1,1,2021-08-13,1007612429,0,7215,12,170,18,575,7960,122,70,42,54,30,0,37,5,3,alto,2,medio,2,medio,2,medio,1,baixo,2,medio,1,baixo,3,alto,2,medio
2542321,praise god,kanye west,3,1,2021-08-29,376333030,0,4651,6,24,0,105,4780,118,80,21,55,1,0,26,17,2,medio,2,medio,3,alto,1,baixo,1,baixo,1,baixo,3,alto,3,alto,3,alto
6640464,limbo,freddie dredd,1,1,2022-08-11,199386237,0,688,1,14,0,17,719,75,80,46,62,3,6,11,46,2,medio,1,baixo,3,alto,2,medio,2,medio,1,baixo,3,alto,2,medio,3,alto
6643902,super freaky girl,nicki minaj,2,1,2022-08-12,428685680,0,4827,17,104,9,76,5007,133,95,91,89,6,0,31,24,2,medio,2,medio,3,alto,3,alto,3,alto,1,baixo,3,alto,3,alto,3,alto
4363557,talk that talk,twice,2,1,2022-08-26,189476119,0,615,77,14,1,15,644,120,77,78,91,14,0,33,12,2,medio,2,medio,3,alto,3,alto,3,alto,2,medio,2,medio,3,alto,3,alto
1832626,running up that hill a deal with god,kate bush,1,1,1985-09-16,1024858327,0,21811,1,117,3,676,22604,108,63,20,55,72,0,6,6,3,alto,2,medio,2,medio,1,baixo,1,baixo,3,alto,2,medio,1,baixo,2,medio
8217918,something in the way  remastered 2021,nirvana,2,1,1991-09-24,368646862,0,9514,27,45,0,1197,10756,106,44,8,20,74,42,11,3,2,medio,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,3,alto,2,medio,1,baixo
4096612,theres nothing holdin me back,shawn mendes,3,1,2016-09-23,1714490998,0,12382,57,229,2,1370,13981,122,86,97,80,36,0,9,6,3,alto,2,medio,3,alto,3,alto,3,alto,3,alto,3,alto,1,baixo,2,medio
8292846,hey mickey,baby tate,1,1,2016-09-27,122763672,0,482,1,9,4,12,503,135,92,73,51,55,0,15,6,1,baixo,3,alto,3,alto,3,alto,1,baixo,3,alto,1,baixo,2,medio,2,medio
2699923,slow dancing in the dark,joji,3,1,2018-09-12,1122364376,0,10211,79,38,0,65,10314,89,52,28,48,54,1,19,3,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,3,alto,3,alto,1,baixo
7748090,montero call me by your name,lil nas x,3,1,2020-09-18,1735441776,0,12329,19,275,0,738,13342,179,61,76,51,30,0,38,15,3,alto,3,alto,2,medio,3,alto,1,baixo,2,medio,1,baixo,3,alto,3,alto
2439081,acapulco,jason derulo,1,1,2021-09-01,363467642,0,3098,5,111,1,182,3391,122,77,51,79,5,0,16,5,2,medio,2,medio,3,alto,2,medio,3,alto,1,baixo,1,baixo,2,medio,2,medio
4551026,this is what falling in love feels like,jvke,2,1,2021-09-03,346127840,0,2005,5,16,0,43,2064,129,42,33,44,62,0,8,6,2,medio,2,medio,1,baixo,1,baixo,1,baixo,3,alto,3,alto,1,baixo,2,medio
1266830,toxic,boywithuke,1,1,2021-09-10,582981380,0,1795,23,34,0,118,1947,180,59,69,61,84,0,46,36,3,alto,3,alto,1,baixo,3,alto,2,medio,3,alto,2,medio,3,alto,3,alto
3154799,mony so,yeat,2,1,2021-09-10,263779030,0,1473,0,2,0,12,1487,138,69,35,57,12,0,10,9,2,medio,3,alto,2,medio,1,baixo,1,baixo,2,medio,1,baixo,1,baixo,3,alto
2636311,thats what i want,lil nas x,3,1,2021-09-17,920797189,0,7963,7,173,0,298,8434,88,74,55,85,1,0,5,22,3,alto,1,baixo,2,medio,2,medio,3,alto,1,baixo,2,medio,1,baixo,3,alto
5086845,talk,yeat,2,1,2022-09-02,148461629,0,920,1,10,0,8,938,140,70,26,76,8,0,54,23,1,baixo,3,alto,2,medio,1,baixo,3,alto,1,baixo,3,alto,3,alto,3,alto
7512111,lady mi amor,feid,8,1,2022-09-13,53987404,0,330,0,3,0,2,335,93,78,75,62,6,0,15,6,1,baixo,1,baixo,3,alto,3,alto,2,medio,1,baixo,1,baixo,2,medio,2,medio
6204936,star walkin league of legends worlds anthem,lil nas x,3,1,2022-09-22,332506354,0,2616,17,113,0,208,2937,142,64,31,72,15,0,9,5,2,medio,3,alto,2,medio,1,baixo,2,medio,2,medio,3,alto,1,baixo,2,medio
3533833,celestial,ed sheeran,9,1,2022-09-29,176474912,0,1639,14,86,0,80,1805,123,57,50,85,5,0,16,4,1,baixo,2,medio,1,baixo,2,medio,3,alto,1,baixo,2,medio,2,medio,2,medio
5350503,its the most wonderful time of the year,andy williams,1,1,1963-10-14,663832097,0,8879,107,182,0,160,9221,202,24,76,60,77,0,12,4,3,alto,3,alto,1,baixo,3,alto,2,medio,3,alto,1,baixo,2,medio,1,baixo
4490744,all i want for christmas is you,mariah carey,1,1,1994-10-28,1449779435,0,25653,132,387,0,2094,28134,150,34,33,63,16,0,7,4,3,alto,3,alto,1,baixo,1,baixo,2,medio,2,medio,1,baixo,1,baixo,1,baixo
7546342,its beginning to look a lot like christmas,michael bubl,2,1,2011-10-14,807561936,0,12353,0,35,0,549,12937,93,35,38,23,91,0,29,3,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,2,medio,3,alto,1,baixo
4319986,holly jolly christmas,michael bubl,2,1,2011-10-14,476244795,0,7655,0,5,0,291,7951,151,65,70,47,87,0,9,4,2,medio,3,alto,2,medio,3,alto,1,baixo,3,alto,2,medio,1,baixo,1,baixo
4278371,underneath the tree,kelly clarkson,1,1,2013-10-25,485285717,0,6596,99,144,0,251,6991,160,51,69,81,0,0,21,5,3,alto,3,alto,1,baixo,3,alto,3,alto,1,baixo,2,medio,3,alto,2,medio
1386091,swim,chase atlantic,1,1,2017-10-04,498960285,0,2742,1,5,0,62,2809,120,67,8,54,27,0,8,4,3,alto,2,medio,2,medio,1,baixo,1,baixo,2,medio,3,alto,1,baixo,1,baixo
4824782,good looking,suki waterhouse,1,1,2017-10-20,184706613,0,2264,6,11,0,25,2300,150,37,27,56,8,0,13,3,2,medio,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,2,medio,2,medio,1,baixo
1647722,still dont know my name,labrinth,7,1,2019-10-04,563902868,0,6332,116,47,0,266,6645,88,31,31,63,47,27,21,12,3,alto,1,baixo,1,baixo,1,baixo,2,medio,3,alto,3,alto,3,alto,3,alto
2392756,when i rip,labrinth,7,1,2019-10-04,203680270,0,2578,67,8,0,66,2652,80,39,45,55,73,0,9,21,2,medio,1,baixo,1,baixo,2,medio,1,baixo,3,alto,3,alto,1,baixo,3,alto
1050544,forever,labrinth,7,1,2019-10-04,282883169,0,3618,86,21,0,138,3777,80,56,19,46,92,72,11,3,2,medio,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,3,alto,2,medio,1,baixo
6891911,dont start now,dua lipa,3,1,2019-10-31,2303033973,0,27119,77,532,3,1535,29186,124,79,68,79,1,0,10,8,3,alto,2,medio,3,alto,3,alto,3,alto,1,baixo,2,medio,1,baixo,2,medio
5355322,demasiadas mujeres,c tangana,1,1,2020-10-08,339473453,0,2226,2,36,0,11,2273,126,67,37,46,13,0,10,39,2,medio,2,medio,2,medio,1,baixo,1,baixo,2,medio,2,medio,1,baixo,3,alto
7298366,positions,ariana grande,2,1,2020-10-23,1252563873,0,8207,55,175,0,95,8477,144,73,66,80,44,0,9,12,3,alto,3,alto,2,medio,3,alto,3,alto,3,alto,2,medio,1,baixo,3,alto
8744804,the feels,twice,2,1,2021-10-01,345903614,0,1150,99,20,0,44,1214,120,81,92,90,9,0,8,7,2,medio,2,medio,3,alto,3,alto,3,alto,2,medio,3,alto,1,baixo,2,medio
2106751,super gremlin,kodak black,1,1,2021-10-30,342779426,0,2551,15,52,0,35,2638,73,83,11,41,0,0,36,14,2,medio,1,baixo,3,alto,1,baixo,1,baixo,1,baixo,2,medio,3,alto,3,alto
3469822,gatita,bellakath,1,1,2022-10-03,168684524,0,1054,0,9,0,15,1078,101,90,76,81,15,24,33,6,1,baixo,1,baixo,3,alto,3,alto,3,alto,2,medio,3,alto,3,alto,2,medio
3476652,california breeze,lil baby,2,1,2022-10-14,85559365,0,991,38,36,0,13,1040,162,74,22,67,0,0,11,46,1,baixo,3,alto,2,medio,1,baixo,2,medio,1,baixo,2,medio,2,medio,3,alto
2284105,maroon,taylor swift,34,1,2022-10-21,317726339,0,2304,16,12,0,14,2330,108,64,4,40,6,0,10,6,2,medio,2,medio,2,medio,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,2,medio
1218742,bejeweled,taylor swift,34,1,2022-10-21,328207708,0,2699,35,39,2,22,2760,164,70,39,56,6,0,9,7,2,medio,3,alto,2,medio,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,2,medio
7270435,vigilante shit,taylor swift,34,1,2022-10-21,253650850,0,1948,9,12,0,16,1976,80,80,16,28,17,0,12,39,2,medio,1,baixo,3,alto,1,baixo,1,baixo,2,medio,1,baixo,2,medio,3,alto
5899602,question,taylor swift,34,1,2022-10-21,223064273,0,1608,3,10,0,12,1630,109,75,11,50,20,0,30,17,2,medio,2,medio,2,medio,1,baixo,1,baixo,2,medio,1,baixo,3,alto,3,alto
6590514,mastermind,taylor swift,34,1,2022-10-21,218320587,0,1936,5,7,0,13,1956,126,66,12,35,55,0,9,14,2,medio,2,medio,2,medio,1,baixo,1,baixo,3,alto,3,alto,1,baixo,3,alto
6372213,labyrinth,taylor swift,34,1,2022-10-21,187339835,0,1597,3,6,0,15,1618,110,48,15,31,80,22,12,4,2,medio,2,medio,1,baixo,1,baixo,1,baixo,3,alto,3,alto,2,medio,1,baixo
1386595,sweet nothing,taylor swift,34,1,2022-10-21,186104310,0,1747,6,9,0,13,1769,177,34,39,16,97,0,12,5,2,medio,3,alto,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,2,medio,2,medio
8471839,wouldve couldve shouldve,taylor swift,34,1,2022-10-21,177503916,0,1715,5,4,0,8,1727,158,48,55,84,43,0,15,12,1,baixo,3,alto,1,baixo,2,medio,3,alto,3,alto,1,baixo,2,medio,3,alto
1587452,the great war,taylor swift,34,1,2022-10-21,181382590,0,1274,6,1,0,11,1286,96,57,55,74,22,0,8,4,1,baixo,1,baixo,1,baixo,2,medio,3,alto,2,medio,1,baixo,1,baixo,1,baixo
2341529,bigger than the whole sky,taylor swift,34,1,2022-10-21,121871870,0,1180,0,4,0,8,1192,166,42,7,24,83,1,12,6,1,baixo,3,alto,1,baixo,1,baixo,1,baixo,3,alto,3,alto,2,medio,2,medio
7526938,shirt,sza,19,1,2022-10-28,309653982,0,3469,95,71,0,31,3571,120,82,55,45,15,3,9,10,2,medio,2,medio,3,alto,2,medio,1,baixo,2,medio,3,alto,1,baixo,3,alto
4562499,lift me up  from black panther wakanda forever  music from and inspired by,rihanna,1,1,2022-10-28,297328960,0,3311,31,129,1,212,3652,177,25,17,30,90,0,13,3,2,medio,3,alto,1,baixo,1,baixo,1,baixo,3,alto,3,alto,2,medio,1,baixo
4069645,feliz navidad,jos felic,1,1,1970-11-01,520034544,0,3788,3,21,0,10,3819,148,50,96,82,47,0,34,4,3,alto,3,alto,1,baixo,3,alto,3,alto,3,alto,1,baixo,3,alto,1,baixo
3087104,the christmas song merry christmas to you  remastered 1999,nat king cole,2,1,1946-11-01,389771964,0,11500,72,140,0,251,11891,139,36,22,15,84,0,11,4,2,medio,3,alto,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,1,baixo,2,medio
4277985,let it snow let it snow let it snow,dean martin,1,1,1959-11-16,446390129,0,6512,1,88,0,277,6877,134,45,72,24,91,0,18,4,2,medio,3,alto,1,baixo,3,alto,1,baixo,3,alto,1,baixo,3,alto,1,baixo
8476304,wonderful christmastime  edited version  remastered 2011,paul mccartney,1,1,1979-11-16,403939487,0,1685,0,1,0,29,1715,95,75,74,58,36,0,9,3,2,medio,1,baixo,3,alto,3,alto,1,baixo,3,alto,3,alto,1,baixo,1,baixo
6900582,sleigh ride,the ronettes,1,1,1963-11-22,404664135,0,10114,74,114,0,262,10490,92,53,84,77,40,0,32,3,2,medio,1,baixo,1,baixo,3,alto,3,alto,3,alto,1,baixo,3,alto,1,baixo
3867590,christmas baby please come home,darlene love,1,1,1963-11-22,242767149,0,9122,58,121,0,212,9455,126,34,35,76,39,0,8,5,2,medio,2,medio,1,baixo,1,baixo,3,alto,3,alto,3,alto,1,baixo,2,medio
3891081,do they know its christmas  1984 version,band aid,1,1,1984-11-25,481697415,0,14169,30,209,0,449,14827,115,60,23,57,0,2,27,3,2,medio,2,medio,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,3,alto,1,baixo
7699876,my only wish this year,britney spears,1,1,2000-11-07,261116938,0,6952,53,115,0,286,7353,147,67,69,72,17,0,19,3,2,medio,3,alto,2,medio,3,alto,2,medio,2,medio,1,baixo,3,alto,1,baixo
4944285,me and your mama,childish gambino,1,1,2016-11-10,445590495,0,8775,60,33,1,107,8915,118,56,25,45,1,3,7,3,2,medio,2,medio,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,1,baixo
5476124,we fell in love in october,girl in red,1,1,2018-11-21,723043854,0,6858,21,31,0,15,6904,130,57,24,37,11,18,16,3,3,alto,2,medio,1,baixo,1,baixo,1,baixo,2,medio,3,alto,2,medio,1,baixo
2092930,streets,doja cat,6,1,2019-11-07,865640097,0,5728,87,85,0,179,5992,90,75,19,46,21,4,34,8,3,alto,1,baixo,2,medio,1,baixo,1,baixo,2,medio,3,alto,3,alto,2,medio
8333879,to the moon,jnr choi,1,1,2021-11-05,245095641,0,2979,0,44,0,159,3182,144,74,39,65,5,1,11,35,2,medio,3,alto,2,medio,1,baixo,2,medio,1,baixo,3,alto,2,medio,3,alto
2726514,dance crip,trueno,1,1,2021-11-17,198883004,0,731,14,14,0,24,769,106,86,86,79,11,0,8,9,2,medio,1,baixo,3,alto,3,alto,3,alto,2,medio,1,baixo,1,baixo,3,alto
5311211,i am woman,emmy meli,1,1,2021-11-18,225259194,0,2795,0,45,0,107,2947,170,65,46,47,12,0,13,16,2,medio,3,alto,2,medio,2,medio,1,baixo,2,medio,1,baixo,2,medio,3,alto
4923571,surface pressure,jessica darrow,1,1,2021-11-19,267758538,0,1756,48,38,0,20,1814,180,65,37,58,2,0,4,31,2,medio,3,alto,2,medio,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,3,alto
2820520,oh my god,adele,4,1,2021-11-19,466214729,0,4431,7,105,0,199,4735,88,53,55,73,9,0,3,5,2,medio,1,baixo,1,baixo,2,medio,3,alto,1,baixo,1,baixo,1,baixo,2,medio
7423770,dos oruguitas,sebastian yatra,2,1,2021-11-19,167076418,0,925,47,24,0,74,1023,94,42,47,36,76,0,9,5,1,baixo,1,baixo,1,baixo,2,medio,1,baixo,3,alto,3,alto,1,baixo,2,medio
7298940,hrs and hrs,muni long,1,1,2021-11-19,181328253,0,1800,36,43,13,46,1889,140,51,66,53,60,0,11,18,1,baixo,3,alto,1,baixo,3,alto,1,baixo,3,alto,3,alto,2,medio,3,alto
3476877,my mind  me,selena gomez,1,1,2022-11-03,91473363,0,953,13,61,1,37,1051,144,60,24,39,57,0,8,3,1,baixo,3,alto,1,baixo,1,baixo,1,baixo,3,alto,3,alto,1,baixo,1,baixo
3301347,die for you,joji,3,1,2022-11-04,246390068,0,1703,45,38,16,36,1777,148,47,15,52,38,13,29,5,2,medio,3,alto,1,baixo,1,baixo,1,baixo,3,alto,3,alto,3,alto,2,medio
3108815,backoutsideboyz,drake,4,1,2022-11-04,93367537,0,1045,5,8,0,2,1055,142,85,40,43,4,0,39,32,1,baixo,3,alto,3,alto,2,medio,1,baixo,1,baixo,2,medio,3,alto,3,alto
2817956,boys a liar,pinkpantheress,1,1,2022-11-30,156338624,0,1225,0,27,13,28,1280,133,66,74,84,25,0,21,4,1,baixo,2,medio,2,medio,3,alto,3,alto,2,medio,3,alto,3,alto,1,baixo
1236328,santa tell me,ariana grande,2,1,2013-12-13,834129063,0,9408,106,231,0,439,10078,133,46,53,63,5,0,30,18,3,alto,2,medio,1,baixo,2,medio,2,medio,1,baixo,1,baixo,3,alto,3,alto
2052397,beggin,mne,4,1,2017-12-08,1367810478,0,8559,64,183,9,964,9706,134,71,59,80,13,0,36,5,3,alto,3,alto,2,medio,2,medio,3,alto,2,medio,2,medio,3,alto,2,medio
6327262,falling,harry styles,17,1,2019-12-13,1023187129,0,7556,24,124,0,254,7934,110,57,6,27,84,0,9,3,3,alto,2,medio,1,baixo,1,baixo,1,baixo,3,alto,2,medio,1,baixo,1,baixo
4923214,itll be okay,shawn mendes,3,1,2021-12-01,287201015,0,1950,8,56,0,104,2110,78,40,7,29,62,0,9,3,2,medio,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,3,alto,1,baixo,1,baixo
3782910,i hate u,sza,19,1,2021-12-03,356709897,0,4094,96,66,0,43,4203,107,54,41,39,51,0,11,16,2,medio,1,baixo,1,baixo,2,medio,1,baixo,3,alto,2,medio,2,medio,3,alto
7717973,cigarettes,juice wrld,2,1,2021-12-10,185408548,0,975,0,11,0,10,996,160,60,47,62,3,0,38,4,2,medio,3,alto,1,baixo,2,medio,2,medio,1,baixo,3,alto,3,alto,1,baixo
2003358,mujeriego,ryan castro,2,1,2021-12-17,231996128,0,1492,63,44,0,91,1627,80,76,92,62,6,0,8,13,2,medio,1,baixo,3,alto,3,alto,2,medio,1,baixo,3,alto,1,baixo,3,alto
8033263,slomo,chanel,1,1,2021-12-24,65719930,0,1211,0,31,0,19,1261,105,73,59,81,13,0,9,6,1,baixo,1,baixo,2,medio,2,medio,3,alto,2,medio,1,baixo,1,baixo,2,medio
2678616,too late,sza,19,1,2022-12-08,49262961,0,714,9,0,0,2,716,128,45,35,68,78,0,39,8,1,baixo,2,medio,1,baixo,1,baixo,2,medio,3,alto,1,baixo,3,alto,2,medio
2578085,low,sza,19,1,2022-12-09,272377463,0,1911,71,23,0,14,1948,145,70,34,55,43,0,16,6,2,medio,3,alto,2,medio,1,baixo,1,baixo,3,alto,2,medio,2,medio,2,medio
8689972,blind,sza,19,1,2022-12-09,163284000,0,1484,51,22,0,12,1518,114,46,60,28,91,0,21,4,1,baixo,2,medio,1,baixo,2,medio,1,baixo,3,alto,2,medio,3,alto,1,baixo
6791135,seek  destroy,sza,19,1,2022-12-09,98709329,0,1007,31,5,0,1,1013,152,65,35,65,44,18,21,7,1,baixo,3,alto,2,medio,1,baixo,2,medio,3,alto,3,alto,3,alto,2,medio
4989276,love language,sza,19,1,2022-12-09,110849052,0,1127,63,16,0,8,1151,65,71,55,26,85,0,13,8,1,baixo,1,baixo,2,medio,2,medio,1,baixo,3,alto,1,baixo,2,medio,2,medio
4611820,special,sza,19,1,2022-12-09,88092256,0,906,21,6,0,3,915,76,60,19,20,78,0,11,5,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,2,medio,2,medio,2,medio
7780139,sos,sza,19,1,2022-12-09,73981293,0,827,18,6,0,1,834,119,51,51,66,67,0,9,23,1,baixo,2,medio,1,baixo,2,medio,2,medio,3,alto,1,baixo,1,baixo,3,alto
2070479,gone girl,sza,19,1,2022-12-09,65362788,0,892,17,3,0,2,897,150,43,42,44,57,0,15,6,1,baixo,3,alto,1,baixo,2,medio,1,baixo,3,alto,2,medio,2,medio,2,medio
4991676,f2f,sza,19,1,2022-12-09,67540165,0,989,9,5,0,1,995,90,53,47,74,9,0,34,4,1,baixo,1,baixo,1,baixo,2,medio,3,alto,1,baixo,3,alto,3,alto,1,baixo
2628329,notice me,sza,19,1,2022-12-09,62019074,0,819,22,14,0,0,833,160,72,78,68,28,0,11,12,1,baixo,3,alto,2,medio,3,alto,2,medio,2,medio,2,medio,2,medio,3,alto
7103818,smoking on my ex pack,sza,19,1,2022-12-09,57144458,0,811,11,6,0,3,820,81,47,33,68,24,0,22,38,1,baixo,1,baixo,1,baixo,1,baixo,2,medio,2,medio,2,medio,3,alto,3,alto
2587921,conceited,sza,19,1,2022-12-09,56870689,0,899,14,2,0,2,903,150,79,77,46,5,0,11,7,1,baixo,3,alto,3,alto,3,alto,1,baixo,1,baixo,1,baixo,2,medio,2,medio
5602322,far,sza,19,1,2022-12-09,51641685,0,680,15,2,0,1,683,116,61,48,55,67,0,16,8,1,baixo,2,medio,2,medio,2,medio,1,baixo,3,alto,2,medio,2,medio,2,medio
7080917,sweet child o mine,guns n roses,1,1,1987-01-01,1553497987,1,41231,151,228,3,6720,48179,125,45,67,90,9,11,10,5,3,alto,2,medio,1,baixo,3,alto,3,alto,2,medio,3,alto,1,baixo,2,medio
5223297,humble,kendrick lamar,12,1,2017-03-30,1929770265,1,33206,114,284,0,1481,34971,150,91,42,60,0,0,9,12,3,alto,3,alto,3,alto,2,medio,2,medio,1,baixo,1,baixo,1,baixo,3,alto
8457557,un verano sin ti,bad bunny,19,1,2022-05-06,283332261,1,1004,12,8,0,9,1021,188,50,41,50,69,0,12,6,2,medio,3,alto,1,baixo,2,medio,1,baixo,3,alto,1,baixo,2,medio,2,medio
1041777,music for a sushi restaurant,harry styles,17,1,2022-05-20,334733572,1,4449,11,80,0,66,4595,107,72,36,72,26,6,11,4,2,medio,2,medio,2,medio,1,baixo,2,medio,2,medio,3,alto,2,medio,1,baixo
2079115,keep driving,harry styles,17,1,2022-05-20,236060709,1,2094,1,8,0,18,2120,165,72,90,48,32,0,18,23,2,medio,3,alto,2,medio,3,alto,1,baixo,2,medio,2,medio,3,alto,3,alto
7543802,daydreaming,harry styles,17,1,2022-05-20,187703102,1,1900,1,15,0,23,1938,114,71,90,81,31,2,13,3,2,medio,2,medio,2,medio,3,alto,3,alto,2,medio,3,alto,2,medio,1,baixo
5400474,san lucas,kevin kaarl,1,1,2019-11-07,244891912,1,407,0,5,0,5,417,92,58,27,36,86,0,9,3,2,medio,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,3,alto,1,baixo,1,baixo
8483246,adore you,harry styles,17,1,2019-12-06,1439191367,1,13454,71,246,2,519,14219,99,68,57,77,2,0,10,5,3,alto,1,baixo,2,medio,2,medio,3,alto,1,baixo,2,medio,1,baixo,2,medio
2977289,golden,harry styles,17,1,2019-12-13,807015863,1,8429,24,85,0,200,8714,140,45,25,84,21,0,13,6,3,alto,3,alto,1,baixo,1,baixo,3,alto,2,medio,1,baixo,2,medio,2,medio
1640645,eleven,ive,4,1,2021-12-01,247737946,1,521,89,17,0,11,549,120,83,59,73,6,0,5,11,2,medio,2,medio,3,alto,2,medio,2,medio,1,baixo,3,alto,1,baixo,3,alto
6161550,cupid  twin ver fifty fifty  spe,sped up 8282,1,1,1997-01-01,103762518,2,472,0,0,0,6,478,144,74,75,73,42,0,9,4,1,baixo,3,alto,2,medio,3,alto,2,medio,3,alto,3,alto,1,baixo,1,baixo
1488746,oi balde  ao vivo,z neto  crist,1,1,2023-02-14,145458418,2,845,57,12,1,47,904,108,67,55,67,60,0,80,5,1,baixo,2,medio,2,medio,2,medio,2,medio,3,alto,3,alto,3,alto,2,medio
4538543,heaven,niall horan,1,1,2023-02-17,144584800,2,1553,6,61,0,48,1662,92,57,68,76,7,0,33,3,1,baixo,1,baixo,1,baixo,3,alto,3,alto,1,baixo,1,baixo,3,alto,1,baixo
7700274,hatihati di jalan,tulus,1,1,2022-03-03,202677468,2,200,4,12,0,0,212,72,64,76,44,70,9,12,4,2,medio,1,baixo,2,medio,3,alto,1,baixo,3,alto,3,alto,2,medio,1,baixo
1828295,fim de semana no rio,teto,1,1,2022-03-30,139193812,2,315,2,27,0,31,373,119,87,28,50,12,0,10,10,1,baixo,2,medio,3,alto,1,baixo,1,baixo,2,medio,1,baixo,1,baixo,3,alto
3076130,jordan,ryan castro,2,1,2021-04-30,394030335,2,2844,2,29,1,35,2908,180,80,71,68,6,0,10,37,2,medio,3,alto,3,alto,3,alto,2,medio,1,baixo,2,medio,1,baixo,3,alto
6116514,thats hilarious,charlie puth,2,1,2022-04-08,146363130,2,686,6,11,0,12,709,108,71,55,44,74,0,11,6,1,baixo,2,medio,2,medio,2,medio,1,baixo,3,alto,3,alto,2,medio,2,medio
1840761,yo voy feat daddy yankee,zion  lennox,1,1,2004-05-04,527033089,2,2954,82,18,0,0,2972,95,81,56,70,4,0,5,24,3,alto,1,baixo,3,alto,2,medio,2,medio,1,baixo,1,baixo,1,baixo,3,alto
2468710,love nwantiti ah ah ah,ckay,1,1,2019-07-26,726837877,2,5669,0,74,14,262,6005,93,74,53,73,61,0,13,4,3,alto,1,baixo,2,medio,2,medio,3,alto,3,alto,2,medio,2,medio,1,baixo
5459112,permission to dance,bts,8,1,2021-07-09,608334048,2,1801,134,77,0,74,1952,125,70,65,74,1,0,34,4,3,alto,2,medio,2,medio,3,alto,3,alto,1,baixo,3,alto,3,alto,1,baixo
7173596,about damn time,lizzo,2,1,2022-07-15,723894473,2,9021,49,242,21,272,9535,109,84,72,74,10,0,34,7,3,alto,2,medio,3,alto,3,alto,3,alto,2,medio,3,alto,3,alto,2,medio
1239958,tv,billie eilish,5,1,2022-07-21,338564981,2,3009,89,68,0,65,3142,141,41,9,25,84,1,14,4,2,medio,3,alto,1,baixo,1,baixo,1,baixo,3,alto,3,alto,2,medio,1,baixo
2643038,every summertime,niki,1,1,2021-08-10,290228626,2,1211,2,30,0,5,1246,79,63,76,67,38,0,6,4,2,medio,1,baixo,2,medio,3,alto,2,medio,3,alto,2,medio,1,baixo,1,baixo
6373026,mary on a cross,ghost,1,1,2019-09-13,387080183,2,2668,266,38,0,78,2784,130,47,56,90,0,0,10,4,2,medio,2,medio,1,baixo,2,medio,3,alto,1,baixo,3,alto,1,baixo,1,baixo
2635416,memories,maroon 5,1,1,2019-09-20,1759567999,2,9974,67,272,1,1066,11312,91,77,60,32,84,0,8,5,3,alto,1,baixo,3,alto,2,medio,1,baixo,3,alto,1,baixo,1,baixo,2,medio
